INDICE DE USOS - AREA DE TRATAMIENTO NORMATIVO I
Zonas: RDM, RDA, VT, CV, CZ, CM, I-1, I-2, I-3, I-4
P=Permitido, H=Compatible/Habilitado

D 32 3 0 14 FABRICA DE MICROFONOS X X
D 32 3 0 15 FABRICA DE MOTORES DE ANTENA X X
D 32 3 0 16 FABRICA DE PLATOS PARA GIRADISCOS X X
D 32 3 0 17 FABRICA DE RECEPTORES DE RADIO X X
D 32 3 0 18 FABRICA DE RECEPTORES DE RADIO CON DISPOSITIVO DE GRABACION X X
D 32 3 0 19 FABRICA DE RECEPTORES DE RADIOTELEFONIA X X
D 32 3 0 20 FABRICA DE RECEPTORES DE TV Y PROYECTORES DE VIDEO X X
D 32 3 0 21 FABRICA DE REFLECTORES DE ANTENA X X
D 32 3 0 22 FABRICA DE TOCADISCOS X X
D 33 FABRICACION DE INSTRUMENTOS MEDICOS, OPTICOS Y DE PRECISION Y FABR. DE RELOJES
D 33 1 FAB. DE APARATOS E INSTR. MEDICOS Y APARATOS PARA MEDIR, VERIFICAR, NAVEGAR, ETC
D 33 1 1 FABRICA DE EQUIPO MEDICO Y QUIRURGICO Y DE APARATO ORTOPEDICO
D 33 1 1 01 FABRICA DE ELECTROCARDIOGRAFOS X X
D 33 1 1 02 FABRICA DE ENDOSCOPIOS X X
D 33 1 1 03 FABRICA DE EQUIPO OFTALMOLOGICO X X
D 33 1 1 04 FABRICA DE ESPEJOS PARA USO QUIRURGICO X X
D 33 1 1 05 FABRICA DE INSTRUMENTOS DE OFTALMOLOGIA X X
D 33 1 1 06 FABRICA DE INSTRUMENTOS EN MEDICINA X X
D 33 1 1 07 FABRICA DE INSTRUMENTOS Y APARATOS DE CIRUGIA X X
D 33 1 1 08 FABRICA DE INSTRUMENTOS Y APARATOS DE VETERINARIA X X
D 33 1 1 09 FABRICA DE INSTRUMENTOS Y APARATOS ODONTOLOGICOS X X
D 33 1 1 10 FABRICA DE JERINGAS X X
D 33 1 1 11 FABRICA DE REFLECTORES MEDICOS X X
D 33 1 1 12 FABRICA DE TORNOS DE DENTISTA, ETC. X X
D 33 1 1 13 FABRICA DE APARATOS ORTOPEDICOS X X
D 33 1 1 14 REPARACION DE INSTR. MEDICOS Y APARATOS ORTOPEDICOS X X
D 33 1 2 FAB. DE INSTR.Y APARATOS PARA MEDIR,VERIFICAR,ENSAYAR,NAVEGAR EXCP.DE PROD. IND
D 33 1 2 01 FABRICA DE APARATOS DE RADAR Y DE CONTROL REMOTO X X
D 33 1 2 02 FABRICA DE APARATOS PARA EL ANALISIS DE GASES X X
D 33 1 2 03 FABRICA DE APARATOS PARA ENSAYAR Y REGULAR MOTORES DE VEHICULOS X X
D 33 1 2 04 FABRICA DE APARATOS PARA MEDIR Y VERIFICAR MAGNITUDES X X
D 33 1 2 05 FABRICA DE APARATOS PARA VERIFICAR LA CORRIENTE X X
D 33 1 2 06 FABRICA DE APARATOS PARA VERIFICAR EL VOLTAJE O RESISTENCIA X X
D 33 1 2 07 FABRICA DE BALANZAS X X
D 33 1 2 08 FABRICA DE BALANZAS DE PRECISION X X
D 33 1 2 09 FABRICA DE BANCOS DE PRUEBA X X
D 33 1 2 10 FABRICA DE BAROMETROS X X
D 33 1 2 11 FABRICA DE CALIBRADORAS Y CALIBRES X X
D 33 1 2 12 FABRICA DE CINTAS GRADUADAS X X
D 33 1 2 13 FABRICA DE COLORIMETROS X X
D 33 1 2 14 FABRICA DE COMPARADORES OPTICOS X X
D 33 1 2 15 FABRICA DE CONTADORES DE CONSUMO DE ELECTRICIDAD X X
D 33 1 2 16 FABRICA DE CONTADORES DE CONSUMO DE AGUA X X
D 33 1 2 17 FABRICA DE CONTADORES DE GAS X X
D 33 1 2 18 FABRICA DE CONTADORES DE RADIACION X X
D 33 1 2 19 FABRICA DE CUENTA REVOLUCIONES X X
D 33 1 2 20 FABRICA DE DETECTORES X X
D 33 1 2 21 FABRICA DE DIAFONOMETROS X X
D 33 1 2 22 FABRICA DE HIDROMETROS X X
D 33 1 2 23 FABRICA DE INSTRUMEMTOS DE DIBUJO X X
D 33 1 2 24 FABRICA DE INSTRUMENTOS DE TRAZADO O CALCULO MATEMATICO X X
D 33 1 2 25 FAB. DE INSTRUM. PARA MEDIR Y VERIF. EL FLUJO, PRESION, ETC. DE LIQUID. Y GASES X X
D 33 1 2 26 FAB.DE MAQ. Y APARATOS PARA DETERMINAR LA RESISTENCIA DE PRODUCTOS TEXTILES X X
D 33 1 2 27 FAB. DE MAQUINARIAS Y APARATOS PARA DETERMINAR LA DUREZA DE METALES X X
D 33 1 2 28 FAB. DE MAQ. Y APARATOS PARA DETERMINAR PROPIEDADES FISICAS DE MATERIALES X X
D 33 1 2 29 FAB. DE MAQ. Y APARATOS PARA DETERMINAR PROPIED. DEL PAPEL,PLASTICO,MADERA, ETC. X X
D 33 1 2 30 FABRICA DE MEDIDORES DE PH X X
D 33 1 2 31 FABRICA DE MICROMETROS X X
D 33 1 2 32 FAB. DE MICROSCOPIOS (EXCEPTO MICROSCOPIOS OPTICOS) X X
D 33 1 2 33 FABRICA DE PILOTOS AUTOMATICOS X X
D 33 1 2 34 FABRICA DE PODOMETROS X X
D 33 1 2 35 FABRICA DE POLARIMETROS X X
D 33 1 2 36 FABRICA DE REFRACTOMETROS X X
Página 28
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
D 33 1 2 37 FABRICA DE REGULADORES DE NIVEL DE HUMEDAD X X
D 33 1 2 38 FABRICA DE REGULADORES DE PRESION X X
D 33 1 2 39 FABRICA DE SEXTANTES X X
D 33 1 2 40 FABRICA DE SISMOMETROS X X
D 33 1 2 41 FABRICA DE SONDAS ULTRASONICAS X X
D 33 1 2 42 FABRICA DE TACOMETROS X X
D 33 1 2 43 FABRICA DE TAXIMETROS X X
D 33 1 2 44 FABRICA DE TELEMETROS X X
D 33 1 2 45 FABRICA DE TEODOLITOS X X
D 33 1 2 46 FABRICA DE TERMOMETROS X X
D 33 1 2 47 FABRICA DE TERMOSTATOS X X
D 33 1 2 48 FABRICA DE VISCOSIMETROS X X
D 33 1 2 49 FABRICA DE INSTRUMENTOS PARA VERIFICAR RELOJES X X
D 33 1 3 FABRICACION DE EQUIPO DE CONTROL DE PROCESOS INDUSTRIALES
D 33 1 3 01 FABRICA DE INSTRUMENTOS PARA MEDIR Y REGULAR LA PRESION DE PRODUCTOS X X
D 33 1 3 02 FABRICA DE INSTRUM. PARA MEDIR Y REGULAR LA TEMPERATURA DE PRODUCTOS X X
D 33 1 3 03 FABRICA DE INSTRUM. PARA MEDIR Y REGULAR LA VISCOSIDAD DE PRODUCTOS X X
D 33 2 FABRICA DE INSTRUM. DE OPTICA Y EQ.FOTOGRAFICO
D 33 2 0 FABRICA DE INSTRUM. DE OPTICA Y EQ.FOTOGRAFICO
D 33 2 0 01 FABRICA DE AMPLIADORES Y REDUCTORES DE IMAGEN X X X
D 33 2 0 02 FABRICA DE APARATOS CON LAMPARAS DE DESCARGA X X X
D 33 2 0 03 FABRICA DE APARATOS Y EQ. PARA LABORATORIO FOTOGRAFICO X X X
D 33 2 0 04 FABRICA DE APARATOS PARA LA PROYECCION DEL DISEÑO DE CIRCUITOS X X X
D 33 2 0 05 FABRICA DE CABLES DE FIBRAS OPTICAS NO RECUBIERTAS X X X
D 33 2 0 06 FABRICA DE CAMARAS CINEMATOGRAFICAS X X X
D 33 2 0 07 FABRICA DE CAMARAS FOTOGRAFICAS X X X
D 33 2 0 08 FABRICA DE CATALEJOS X X X
D 33 2 0 09 FABRICA DE ELEMENTOS OPTICOS DE VIDRIO U OTRO MATERIAL X X X
D 33 2 0 10 FABRICA DE ELEMENTOS OPTICOS MONTADOS X X X
D 33 2 0 11 FABRICA DE ESPEJOS CON CONFIGURACION DE ELEMENTOS OPTICOS X X X
D 33 2 0 12 FABRICA DE ESPEJOS DE VIDRIO X X X
D 33 2 0 13 FABRICA DE FIBRAS OPTICAS X X X
D 33 2 0 14 FABRICA DE GEMELOS X X X
D 33 2 0 15 FABRICA DE LENTES DE CONTACTO X X X
D 33 2 0 16 FABRICA DE LENTES OFTALMICOS X X X
D 33 2 0 17 FABRICA DE LUPAS Y CRISTALES DE AUMENTO X X X
D 33 2 0 18 FABRICA DE MAQUINAS DE MICROFILMES Y MICROFECHAS X X X
D 33 2 0 19 FABRICA DE MICROSCOPIOS OPTICOS COMPUESTOS X X X
D 33 2 0 20 FABRICA DE MICROSCOPIOS PARA MICROFOTOGRAFIA Y MICROPROYECCION X X X
D 33 2 0 21 FABRICA DE MIRAS TELESCOPICAS X X X
D 33 2 0 22 FABRICA DE MIRILLAS DE PUERTA X X X
D 33 2 0 23 FABRICA DE MONTURAS DE ANTEOJOS Y MONTURAS CON LENTES X X X
D 33 2 0 24 FABRICA DE PRISMAS Y LENTES X X X
D 33 2 0 25 FABRICA DE PROYECTORES X X X
D 33 2 0 26 FABRICA DE PROYECTORES CINEMATOGRAFICOS X X X
D 33 2 0 27 FABRICA DE TELESCOPIOS X X X
D 33 3 FABRICACION DE RELOJES
D 33 3 0 FABRICACION DE RELOJES
D 33 3 0 01 FABRICA DE APARATOS PARA MEDIR LA HORA DEL DIA H X X X
D 33 3 0 02 FABRICA DE APARATOS PARA MEDIR INTERVALOS DE TIEMPO H X X X
D 33 3 0 03 FABRICA DE CAJAS DE METALES PRECIOSOS H X X X
D 33 3 0 04 FABRICA DE CAJAS PARA RELOJES H X X X
D 33 3 0 05 FABRICA DE CORREAS, CINTAS Y PULSERAS DE METAL H X X X
D 33 3 0 06 FABRICA DE CORREAS DE METAL PRECIOSOS PARA RELOJES H X X X
D 33 3 0 07 FABRICA DE PIEZAS DE RELOJES H X X X
D 33 3 0 08 FABRICA DE MECANISMOS DE RELOJERIA H X X X
D 33 3 0 09 FABRICA DE RELOJES DE TODA CLASE H X X X
D 34 FABRICACION DE VEHICULOS AUTOMOTORES, REMOLQUES Y SEMIRREMOLQUES
D 34 1 FABRICACION DE VEHICULOS AUTOMOTORES
D 34 1 0 FABRICACION DE VEHICULOS AUTOMOTORES
D 34 1 0 01 FABRICA DE AUTOBUSES X X
D 34 1 0 02 FABRICA DE AUTOMOVILES X
D 34 1 0 03 FABRICA DE AUTOMOVILES DE TURISMO X
D 34 1 0 04 FABRICA DE CAMIONES DE AUXILIO CARRETERO X
D 34 1 0 05 FABRICA DE BIBLIOTECAS MOVILES X
D 34 1 0 06 FABRICA DE CAMIONES BARREDORES X X
D 34 1 0 07 FABRICA DE CAMIONES CISTERNA X X
Página 29
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
D 34 1 0 08 FABRICA DE CAMIONES DE BOMBEROS X X
D 34 1 0 09 FABRICA DE CAMIONES RECOLECTORES DE BASURA X X
D 34 1 0 10 FABRICA DE CAMIONES Y CAMIONETAS X
D 34 1 0 11 FABRICA DE CARRITOS AUTOPROPULSADOS X
D 34 1 0 12 FABRICA DE CARROS BLINDADOS PARA TRANSPORTE DE MERCANCIAS X
D 34 1 0 13 FABRICA DE CHASIS EQUIPADOS CON MOTORES PARA VEHICULOS X
D 34 1 0 14 FABRICA DE TRACTORES PARA SEMIRREMOLQUES X
D 34 1 0 15 FABRICA DE TRINEOS MOTORIZADOS X
D 34 1 0 16 FABRICA DE UNIDADES MEDICAS Y ODONTOLOGICOS MOVILES X
D 34 1 0 17 FABRICA DE VEHICULOS ANFIBIOS X
D 34 1 0 18 FABRICA DE VOLQUETES X
D 34 2 FABRICA DE CARROCERIAS PARA VEHICULO AUTOMOTORES, REMOLQUES, SEMIREMOLQUES
D 34 2 0 FABRICA DE CARROCERIAS PARA VEHICULO AUTOMOTORES, REMOLQUES, SEMIREMOLQUES
D 34 2 0 01 FABRICA DE CARROCERIAS X
D 34 2 0 02 FABRICA DE CARROCERIAS DE ACERO X X
D 34 2 0 03 FABRICA DE CARROCERIAS DE ALEACION X X
D 34 2 0 04 FABRICA DE CARROCERIAS DE MONOCASCO X
D 34 2 0 05 FABRICA DE CARROCERIAS PARA VEHICULOS SIN CHASIS X
D 34 2 0 06 FABRICA DE CARROCERIAS PARA VEHICULOS DE TURISMO X X
D 34 2 0 07 FABRICA DE CONTENEDORES X X
D 34 2 0 08 FAB. DE CARROCERIAS DE MADERA, PLASTICOS Y OTROS MATERIALES X X
D 34 2 0 09 FABRICA DE REMOLQUES Y SEMIRREMOLQUES PARA VIVIENDA X
D 34 2 0 10 FABRICA DE REMOLQUES Y SEMIRREMOLQUES PARA TRANSP. POR FERROCARIL Y CARRETERAS X
D 34 2 0 11 FABRICA DE REMOLQUES Y SEMIRREMOLQUES PARA TRANSPORTE DE MERCANCIA X
D 34 2 0 12 FAB. DE REMOLQUES Y SEMIRREM. PARA TRANSPORTE DE PASAJEROS X
D 34 2 0 13 FABRICA DE PARTES Y PIEZAS DE REMOLQUES Y SEMIRREMOLQUES X
D 34 3 FABRICA DE PARTES, PIEZAS Y ACCES. VEHIC. AUTOMOTORES Y SUS MOTORES
D 34 3 0 FABRICA DE PARTES, PIEZAS Y ACCES. VEHIC. AUTOMOTORES Y SUS MOTORES
D 34 3 0 01 FABRICA DE AMORTIGUADORES X X
D 34 3 0 02 FABRICA DE ARCOS PARA VEHIC. AUTOMOTORES Y SUS MOTORES X X
D 34 3 0 03 FABRICA DE CAJAS DE ENGRANAJES X X
D 34 3 0 04 FABRICA DE COLUMNAS Y CAJAS DE DIRECCION X X
D 34 3 0 05 FABRICA DE EMBRAGUES X X
D 34 3 0 06 FABRICA DE FRENOS X X
D 34 3 0 07 FABRICA DE RADIADORES X X
D 34 3 0 08 FABRICA DE RUEDAS X X
D 34 3 0 09 FABRICA DE SILENCIADORES X X
D 34 3 0 10 FABRICA DE TUBOS DE ESCAPE X X
D 34 3 0 11 FABRICA DE VOLANTES X X
D 34 3 0 12 FABRICA DE EJES X X
D 34 3 0 13 FABRICA DE OTROS ACCESORIOS PARA VEHICULOS AUTOMOT. X X
D 34 3 0 14 MOTORES VEHICULARES X X
D 35 FABRICACION DE OTROS TIPOS DE EQUIPO DE TRANSPORTE
D 35 1 CONSTRUCCION Y REPARACION DE BUQUES Y OTRAS EMBARCACIONES
D 35 1 1 CONSTRUCCION Y REPARACION DE BUQUES
D 35 1 1 01 FABRICA DE AERODESLIZADORES X
D 35 1 1 02 FABRICA DE BALSAS FLOTANTES X
D 35 1 1 03 FABRICA Y REPARACION DE BARCOS DE PESCA X X
D 35 1 1 04 FABRICA DE BARCOS PARA REMOLCAR X X
D 35 1 1 05 FABRICA DE BUQUES, ASTILLEROS X X
D 35 1 1 06 FABRICA DE BUQUES CIENTIFICOS X X
D 35 1 1 07 FABRICA DE BUQUES DE GUERRA X
D 35 1 1 08 FABRICA DE BUQUES DE TRANSPORTE X
D 35 1 1 09 FABRICA DE BUQUES FACTORIA X
D 35 1 1 10 FABRICA DE BUQUES FARO X
D 35 1 1 11 FABRICA DE BUQUES HOSPITALES X
D 35 1 1 12 FABRICA DE DESGUAZAMIENTO DE EMBARCACIONES X
D 35 1 1 13 FABRICA DE DIQUES FLOTANTES X
D 35 1 1 14 FABRICA DE DRAGAS X X
D 35 1 1 15 FABRICA DE EMBARCACIONES CON CASCO X X
D 35 1 1 16 FABRICA DE EMBARCACIONES NO MOTORIZADOS (GABARRAS) X
D 35 1 1 17 FABRICA DE EMBARCACIONES PARA TRANSP.DE PASAJEROS X X
D 35 1 1 18 FABRICA DE ESTRUCTURAS FLOTANTES X
D 35 1 1 19 FABRICA DE PLATAFORMA DE PERFORACION FLOTANMIENTO O SUMERGIBLE X X
D 35 1 2 CONSTRUCCION Y REPARACION DE EMBARCACIONES DE RECREO Y DEPORTE
D 35 1 2 01 FABRICA DE BARCOS PARA PESCA DEPORTIVA X X
Página 30
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
D 35 1 2 02 FABRICA DE BOTES A PEDAL X X
D 35 1 2 03 FABRICA DE BOTES DE CARRERA X X
D 35 1 2 04 FABRICA DE BOTES DE PESCA X X
D 35 1 2 05 FABRICA DE BOTES FLOTANTES SIN MOTOR ( REMOS ) X X
D 35 1 2 06 FABRICA DE CANOAS X X
D 35 1 2 07 FABRICA DE CUTERS X X
D 35 1 2 08 FABRICA DE CHALANAS X X
D 35 1 2 09 FABRICA DE ESQUIFES X X
D 35 1 2 10 FABRICA DE KAYAKS X X
D 35 1 2 11 FABRICA DE MOTONAVES X
D 35 1 2 12 FABRICA DE SALVAVIDAS A REMO X X
D 35 1 2 13 FABRICA DE YATES CON MOTOR X X
D 35 1 2 14 REPARACIONES DE BOTE, YATES, ETC. X X
D 35 2 FABRICACION DE LOCOMOTORAS Y DE MATERIAL RODANTE PARA FERROCARILES Y TRANVIA
D 35 2 0 FABRICACION DE LOCOMOTORAS Y DE MATERIAL RODANTE PARA FERROCARILES Y TRANVIA
D 35 2 0 01 FABRICA DE AMORTIGUADORES (EXCEPTO MUELLES) PARA LOCOMOTORAS, ETC X
D 35 2 0 02 FABRICA DE APARATOS AUTOMATICOS DE SEÑALES PARA NIEBLA X
D 35 2 0 03 FABRICA DE BASTIDORES DE VAGONES Y LOCOMOTORAS X
D 35 2 0 04 FABRICA DE BOGIES X
D 35 2 0 05 FABRICA DE CARROCERIAS DE LOCOMOTORAS X X
D 35 2 0 06 FABRICA DE EJES Y RUEDAS X X
D 35 2 0 07 FAB.DE EQUIPO ELECTROMECANICOS DE SEÑALIZACION O REGULACION DE TRAFICO X
D 35 2 0 08 FAB. DE EQUIPO MECANICO SEÑALIZACION O REGULACION DE TRAFICO X
D 35 2 0 09 FABRICA DE FRENOS Y PIEZAS DE FRENOS X
D 35 2 0 10 FABRICA DE FURGONES X
D 35 2 0 11 FABRICA DE FURGONES DE CARGA X
D 35 2 0 12 FABRICA DE FURGONES TALLER X
D 35 2 0 13 FABRICA DE GANCHOS Y MECANISMOS DE ENGANCHE X
D 35 2 0 14 FABRICA DE GRUAS X
D 35 2 0 15 FABRICA DE LOCOMOTORAS DE FERROCARRIL X X
D 35 2 0 16 FABRICA DE LOCOMOTORAS DIESEL ELECTRICAS X X
D 35 2 0 17 FAB. DE LOCOMOTORAS PROPULSADAS A MAQUINA DE VAPOR X X
D 35 2 0 18 FABRICA DE LOCOMOTORAS PROPULSADAS POR MOTORES X X
D 35 2 0 19 FABRICA DE PLATAFORMAS DE INTERCOMUNICACION X
D 35 2 0 20 FABRICA DE PROPULSADAS POR TURBINAS O GAS X X
D 35 2 0 21 FABRICA DE TENDERES DE LOCOMOTORA X
D 35 2 0 22 FABRICA DE TOPES Y PIEZAS DE TOPES X
D 35 2 0 23 FABRICA DE TRANVIAS X X
D 35 2 0 24 FABRICA DE VAGONES CISTERNA X
D 35 2 0 25 FABRICA DE VAGONES DE PASAJEROS X
D 35 2 0 26 FABRICA DE VAGONES TALLERES X
D 35 3 FABRICACION DE AERONAVES Y NAVES ESPACIALES
D 35 3 0 FABRICACION DE AERONAVES Y NAVES ESPACIALES
D 35 3 0 01 FABRICA DE AERONAVES DE ALA GIRATORIA X X
D 35 3 0 02 FABRICA DE AEROPLANOS MOTORIZADOS DE ALA FIJA X X
D 35 3 0 03 FABRICA DE AEROPLANOS MOTORIZADOS O NO X X
D 35 3 0 04 FABRICA DE ACCESORIOS DE AERONAVES (ALAS, PUERTAS, ETC.) X X
D 35 3 0 05 FABRICA DE APARATOS DE ENTRENAMIENTO DE VUELO X
D 35 3 0 06 FABRICA DE ARTEFACTOS DE LANZAMIENTO DE AERONAVES X
D 35 3 0 07 FABRICA DE DEPOSITOS DE COMBUSTIBLES X X
D 35 3 0 08 FABRICA DE DIRIGIBLES X
D 35 3 0 09 FABRICA DE DISPOSITIVOS DE FRENADO SOBRE CUBIERTA X
D 35 3 0 10 FABRICA DE ESTATORREACTORES X X
D 35 3 0 11 FABRICA DE FLOTADORES DE HIDROAVION X
D 35 3 0 12 FABRICA DE FUSELAJES X X
D 35 3 0 13 FABRICA DE GLOBOS PARA AERONAUTICA Y METEOREOLOGIA X
D 35 3 0 14 FABRICA DE GONDOLAS X
D 35 3 0 15 FABRICA DE HELICES X
D 35 3 0 16 FABRICA DE MOTORES DE COHETES X X
D 35 3 0 17 FABRICA DE MOTORES DE COMBUSTION INTERNA X X
D 35 3 0 18 FABRICA DE MOTORES DE TIPO UTILIZADO EN AERONAVES X X
D 35 3 0 19 FABRICA DE NAVES ESPACIALES X
D 35 3 0 20 FABRICA DE PALAS DE HELICE PROPULSADAS X
D 35 3 0 21 FABRICA DE PANELES DE MANDO X
D 35 3 0 22 FABRICA DE PLANEADORES X
D 35 3 0 23 FABRICA DE PULSORREACTORES X
Página 31
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
D 35 3 0 24 FABRICA DE ROTORES DE HELICOPTERO X X
D 35 3 0 25 FABRICA DE TRENES DE ATERRIZAJE X X
D 35 3 0 26 FABRICA DE TURBORREACTORES O TURBOHELICES X X
D 35 3 0 27 FAB. DE VEHICULOS PARA LANZAMIENTO NAVES ESPACIALES X X
D 35 9 FABRICACION DE OTROS TIPOS DE EQUIPO DE TRANSPORTE N.C.P.
D 35 9 1 FABRICACION DE MOTOCICLETAS
D 35 9 1 01 FABRICA DE MOTOCICLETAS X X
D 35 9 1 02 FABRICA DE MOTORES PARA MOTOCICLETAS X X
D 35 9 1 03 FABRICA DE SIDECARES X X
D 35 9 1 04 FABRICA DE VELOCIPEDOS CON MOTOR AUXILIAR X X
D 35 9 1 05 FAB. DE PARTES, PIEZAS Y ACCESORIOS DE MOTOCICLETAS X X
D 35 9 2 FABRICACION DE BICICLETAS Y SILLONES DE RUEDAS PARA INVALIDOS
D 35 9 2 01 FABRICA DE BICICLETAS CON SIDECAR X X
D 35 9 2 02 FABRICA DE BICICLETAS DE CARRERA H X X
D 35 9 2 03 FABRICA DE BICICLETAS NO MOTORIZADAS H X X
D 35 9 2 04 FABRICA DE BICICLETAS PARA NIÑOS X X
D 35 9 2 05 FABRICA DE SILLONES DE RUEDA PARA INVALIDOS H X X
D 35 9 2 06 FABRICA DE TRICICLOS H X X
D 35 9 2 07 FABRICA DE PARTES, PIEZAS DE BICICLETA Y SILLONES RUEDAS X X
D 35 9 9 FABRICA DE OTROS TIPOS EQUIPO DE TRANSPORTE N.C.P.
D 35 9 9 01 FABRICA DE CALESAS X X X
D 35 9 9 02 FABRICA DE CALESINES X X X
D 35 9 9 03 FABRICA DE CARRETILLAS H X X X
D 35 9 9 04 FABRICA DE CARRETONCILLOS H X X X
D 35 9 9 05 FABRICA DE CARRITOS PARA EQUIPAJE H X X X
D 35 9 9 06 FABRICA DE CARRITOS PARA SUPERMERCADOS H X X X
D 35 9 9 07 FABRICA DE CARROS DE CARGA INDUSTRIAL X X X
D 35 9 9 08 FABRICA DE CARROS PARA ROCIAR Y ESPOLVOREAR X X
D 35 9 9 09 FABRICA DE CARROZAS FUNEBRES X X X
D 35 9 9 10 FABRICA DE PORTACARGAS X X
D 35 9 9 11 FABRICA DE TRINEOS X X
D 36 FABRICACION DE MUEBLES, INDUSTRIAS, MANUFACTURERAS N.C.P.
D 36 1 FABRICACION DE MUEBLES
D 36 1 0 FABRICACION DE MUEBLES
D 36 1 0 01 FABRICA DE COLCHONES CON MUELLES X X X
D 36 1 0 02 FABRICA DE COLCHONES DE CAUCHO CELULAR X X X
D 36 1 0 03 FABRICA DE COLCHONES DE PLASTICOS SIN FORRO H X X X
D 36 1 0 04 FABRICA DE MUEBLES PARA ARTEFACTOS H X X X
D 36 1 0 05 FABRICA DE MUEBLES PARA COCINAS H H H X X X
D 36 1 0 06 FABRICA DE MUEBLES PARA HOTELES H X X X
D 36 1 0 07 FABRICA DE MUEBLES PARA OFICINA H X X X
D 36 1 0 08 FABRICA DE MUEBLES PARA VIVIENDA H H H X X X
D 36 1 0 09 FABRICA DE SOMIERES H X X X
D 36 1 0 10 ACABADO DE MUEBLES H H H X X X
D 36 1 0 11 MUEBLES DE CUERO H X X X
D 36 1 0 12 MUEBLES DE MADERA H H H X X X
D 36 1 0 13 MUEBLES METALICOS H X X X
D 36 1 0 14 MUEBLES PARA BEBES H X X X
D 36 1 0 15 MUEBLES PARA COMPUTADORAS H X X X
D 36 1 0 16 MUEBLES PARA EQUIPOS DE SONIDO H X X X
D 36 1 0 17 MUEBLES PARA JARDINES,PLAYA Y TERRAZAS H X X X
D 36 1 0 18 MUEBLES PARA CONSULTORIOS MEDICOS H X X X
D 36 9 INDUSTRIAS MANUFACTURERAS N.C.P.
D 36 9 1 FABRICACION DE JOYAS Y ARTICULOS CONEXOS
D 36 9 1 01 FABRICA DE ANODOS DE GALVANOPLASTIA X X
D 36 9 1 02 FABRICA DE ARTICULOS DE TOCADOR ELABORADOS EN METALES PRECIOSOS H X X X
D 36 9 1 03 FABRICA DE ARTICULOS DE USO RELIGIOSO H X X X
D 36 9 1 04 FABRICA DE COPELAS H X X X
D 36 9 1 05 FABRICA DE CRISOLES (JOYAS Y ARTICULOS ANEXOS) H X X X
D 36 9 1 06 FABRICA DE CUBIERTOS H X X X
D 36 9 1 07 FABRICA DE ESPATULAS H X X X
D 36 9 1 08 FABRICA DE JOYAS DE METALES PRECIOSOS H X X X
D 36 9 1 09 FABRICA DE JOYAS DE METALES Y PIEDRAS PRECIOSAS H X X X
D 36 9 1 10 FABRICA DE JOYAS DE PIEDRAS PRECIOSAS H H H X X X
D 36 9 1 11 FABRICA DE MEDALLAS H X X X
D 36 9 1 12 FABRICA DE MEDALLONES DE METALES PRECIOSOS O NO H X X X
D 36 9 1 13 FABRICA DE MONEDAS X
Página 32
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
D 36 9 1 14 FABRICA DE ARTICULOS DE ORFEBRERIA H H H X X X
D 36 9 1 15 FABRICA DE RECIPIENTES DE MESA H X X X
D 36 9 1 16 FABRICA DE REJILLAS DE ALAMBRE DE PLATINO H X X X
D 36 9 1 17 FABRICA DE VAJILLAS H X X X
D 36 9 1 18 FABRICA DE PERLAS LABRADAS H X X X
D 36 9 1 19 FABRICA DE PIEDRAS DE CALIDAD INDUSTRIAL H X X X
D 36 9 1 20 FABRICA DE PIEDRAS PRECIOSAS Y SEMIPRECIOSAS SINTETICAS H X X X
D 36 9 1 21 PRODUCCION DE PIEDRAS RECONSTRUIDAS H X X X
D 36 9 2 FABRICACION DE INSTRUMENTOS DE MUSICA
D 36 9 2 01 FABRICA DE ACORDEONES X X X
D 36 9 2 02 FABRICA DE ARMONICAS X X X
D 36 9 2 03 FABRICA DE ARMONIOS E INSTRUMENTOS DE TECLADO X X X
D 36 9 2 04 FABRICA DE CAJAS DE MUSICA H X X X
D 36 9 2 05 FABRICA DE CASTAÑUELAS H H H X X X
D 36 9 2 06 FABRICA DE CUERNOS DE LLAMADA H X X X
D 36 9 2 07 FABRICA DE INSTRUMENTOS DE CUERDA CON TECLADO Y SIN TECLADO H X X X
D 36 9 2 08 FABRICA DE INSTRUMENTOS DE VIENTO X X X
D 36 9 2 09 FABRICA DE ORGANILLOS X X X
D 36 9 2 10 FABRICA DE ORGANOS DE TUBO Y TECLADO X X X
D 36 9 2 11 FABRICA DE ORGANOS DE VAPOR X X
D 36 9 2 12 FABRICA DE PAJAROS CANTORES MECANICOS H X X X
D 36 9 2 13 FABRICA DE PIANOLAS X X X
D 36 9 2 14 FABRICA DE SIERRAS MUSICALES H X X X
D 36 9 2 15 FABRICA DE SILBATOS H X X X
D 36 9 2 16 FABRICA DE TAMBORES (MUSICALES) X X X
D 36 9 2 17 FABRICA DE XILOFONOS X X X
